cuisine,city,device,user_segment,promo,fav_ingredient,spice_level,day_of_week,price_bucket
thai,city_1,ios,vip,promo_6,fish_sauce,medium,Mon,mid
thai,city_2,ios,student,promo_5,cilantro,mild,Fri,low
american,city_14,android,new,promo_8,lemon,mild,Sat,mid
indian,city_6,desktop_app,student,promo_5,mint,medium,Sun,mid
italian,city_20,tablet,vip,promo_5,lemon,mild,Wed,high
italian,city_5,android,budget,promo_8,oregano,mild,Tue,high
vietnamese,city_20,web,budget,promo_3,basil,medium,Wed,mid
american,city_15,android,student,promo_3,cheese,medium,Mon,low
american,city_16,web,family,promo_5,garlic,medium,Sat,mid
indian,city_12,desktop_app,family,promo_8,cumin,hot,Mon,mid
chinese,city_9,web,family,promo_5,miso,medium,Sat,very_high
thai,city_16,ios,student,promo_1,lemon,hot,Wed,mid
american,city_12,android,new,promo_5,garlic,hot,Wed,mid
italian,city_8,web,student,promo_4,lemon,none,Tue,mid
italian,city_19,web,returning,promo_7,yogurt,mild,Tue,mid
indian,city_9,tablet,budget,promo_5,yogurt,hot,Tue,high
japanese,city_6,web,family,none,garlic,hot,Sun,mid
chinese,city_10,android,new,promo_7,soy,mild,Thu,very_high
mexican,city_10,desktop_app,new,promo_2,cilantro,mild,Sun,low
italian,city_13,desktop_app,student,promo_2,basil,mild,Tue,mid
chinese,city_9,ios,student,promo_2,ginger,mild,Mon,high
mexican,city_8,tablet,student,promo_7,tomato,medium,Tue,low
japanese,city_16,web,budget,promo_1,miso,medium,Sat,high
chinese,city_13,ios,vip,promo_3,miso,extra_hot,Tue,mid
chinese,city_9,ios,vip,promo_4,ginger,medium,Sun,mid
japanese,city_12,web,new,promo_7,sesame,medium,Sat,high
italian,city_1,tablet,family,promo_6,tomato,medium,Mon,mid
chinese,city_12,ios,student,promo_2,miso,hot,Thu,very_high
thai,city_2,web,new,promo_8,basil,medium,Wed,low
thai,city_3,android,family,promo_6,cilantro,hot,Thu,low
mexican,city_14,ios,vip,promo_8,cilantro,hot,Sat,mid
indian,city_2,ios,student,promo_4,cumin,medium,Fri,mid
italian,city_9,tablet,returning,promo_2,cheese,medium,Tue,mid
mediterranean,city_16,tablet,family,promo_4,tomato,none,Thu,mid
thai,city_8,ios,vip,promo_6,basil,mild,Fri,mid
chinese,city_5,android,new,promo_4,soy,hot,Fri,mid
indian,city_4,tablet,vip,promo_4,onion,hot,Sat,high
japanese,city_8,ios,family,promo_6,sesame,hot,Thu,high
japanese,city_8,android,vip,promo_4,garlic,none,Sun,mid
american,city_6,android,returning,promo_7,garlic,extra_hot,Tue,mid
vietnamese,city_12,ios,returning,promo_4,cilantro,medium,Thu,low
thai,city_20,web,vip,none,garlic,medium,Sun,mid
chinese,city_1,web,budget,promo_5,garlic,medium,Mon,mid
chinese,city_2,android,vip,promo_6,miso,mild,Wed,high
indian,city_12,android,student,promo_4,onion,extra_hot,Sat,mid
thai,city_11,android,returning,promo_7,fish_sauce,medium,Tue,mid
italian,city_14,desktop_app,returning,promo_5,tomato,mild,Sat,very_high
italian,city_15,android,family,promo_7,cheese,none,Mon,high
chinese,city_13,android,returning,none,ginger,none,Thu,mid
indian,city_9,tablet,student,promo_4,cumin,medium,Thu,mid
vietnamese,city_19,android,family,promo_4,lemon,mild,Sun,mid
italian,city_6,android,budget,promo_7,basil,medium,Mon,high
italian,city_19,web,new,promo_3,tomato,mild,Thu,mid
mediterranean,city_13,ios,family,promo_8,cheese,none,Tue,high
chinese,city_1,ios,budget,promo_6,ginger,extra_hot,Wed,high
mexican,city_16,tablet,returning,promo_3,lemon,medium,Tue,low
vietnamese,city_15,ios,family,promo_4,cilantro,hot,Wed,low
italian,city_20,desktop_app,vip,none,oregano,medium,Sat,high
japanese,city_19,web,family,promo_1,garlic,mild,Mon,mid
korean,city_7,web,family,promo_4,ginger,extra_hot,Thu,mid
chinese,city_5,ios,family,promo_3,miso,mild,Tue,mid
mexican,city_16,web,new,promo_4,chili,medium,Fri,mid
vietnamese,city_16,web,student,promo_1,basil,medium,Sat,low
korean,city_8,web,returning,promo_6,miso,mild,Mon,high
indian,city_4,ios,returning,promo_6,turmeric,medium,Thu,high
vietnamese,city_19,android,budget,promo_2,garlic,mild,Thu,low
mediterranean,city_6,web,new,none,cheese,mild,Thu,high
italian,city_15,android,returning,promo_8,cheese,none,Wed,high
mexican,city_10,android,vip,promo_1,cilantro,medium,Tue,mid
korean,city_12,ios,budget,promo_2,sesame,mild,Fri,mid
japanese,city_10,web,vip,promo_5,garlic,hot,Sat,very_high
thai,city_14,ios,budget,promo_7,basil,hot,Tue,high
indian,city_12,android,vip,promo_4,yogurt,hot,Thu,high
american,city_7,web,family,promo_3,tomato,medium,Tue,mid
american,city_19,web,budget,promo_4,cheese,mild,Tue,mid
chinese,city_2,web,returning,none,miso,extra_hot,Wed,high
italian,city_16,web,vip,promo_8,basil,medium,Fri,mid
mexican,city_14,android,new,promo_5,cilantro,mild,Thu,low
indian,city_1,desktop_app,family,promo_4,turmeric,medium,Tue,very_high
thai,city_6,web,vip,promo_2,garlic,mild,Thu,low
italian,city_13,ios,vip,none,oregano,medium,Sat,mid
mexican,city_9,desktop_app,returning,promo_5,lemon,medium,Tue,low
american,city_10,android,returning,promo_2,lemon,none,Fri,high
korean,city_16,android,student,promo_8,soy,hot,Mon,very_high
chinese,city_17,android,returning,none,garlic,none,Sun,high
korean,city_2,ios,family,promo_4,soy,none,Sat,very_high
japanese,city_14,ios,budget,promo_2,miso,mild,Tue,high
chinese,city_1,ios,returning,none,garlic,medium,Thu,mid
korean,city_17,ios,new,promo_6,garlic,none,Fri,high
chinese,city_17,ios,student,promo_4,garlic,mild,Sun,mid
thai,city_5,web,new,promo_4,cilantro,medium,Tue,mid
mediterranean,city_17,web,budget,promo_7,cheese,medium,Sat,mid
thai,city_13,ios,returning,promo_4,basil,hot,Wed,mid
vietnamese,city_16,ios,vip,promo_6,basil,hot,Tue,low
mediterranean,city_4,ios,family,promo_6,yogurt,mild,Sun,mid
indian,city_1,android,budget,promo_4,cumin,medium,Sun,mid
indian,city_4,ios,returning,none,onion,hot,Thu,very_high
american,city_9,web,student,promo_5,garlic,medium,Wed,mid
chinese,city_1,ios,new,promo_7,soy,extra_hot,Sat,mid
indian,city_3,web,new,promo_2,yogurt,medium,Thu,high
japanese,city_6,web,student,promo_4,soy,mild,Wed,mid
mediterranean,city_7,ios,budget,promo_8,oregano,mild,Thu,mid
american,city_6,android,new,promo_7,garlic,hot,Tue,mid
chinese,city_2,ios,family,promo_2,soy,extra_hot,Mon,high
indian,city_7,tablet,budget,promo_1,turmeric,extra_hot,Mon,very_high
mexican,city_4,web,budget,promo_4,lemon,hot,Thu,mid
vietnamese,city_18,web,new,promo_8,basil,hot,Tue,low
japanese,city_19,ios,new,promo_2,ginger,extra_hot,Wed,high
thai,city_1,ios,new,promo_6,cilantro,mild,Sun,mid
indian,city_11,tablet,student,promo_1,mint,medium,Tue,mid
mexican,city_12,android,new,promo_5,onion,mild,Fri,mid
vietnamese,city_1,android,student,promo_2,cilantro,mild,Tue,mid
chinese,city_1,ios,student,promo_7,soy,none,Tue,mid
mediterranean,city_6,desktop_app,vip,promo_1,cheese,medium,Fri,high
thai,city_15,android,budget,promo_1,fish_sauce,medium,Mon,mid
chinese,city_1,android,vip,promo_3,garlic,none,Sun,very_high
chinese,city_12,ios,new,promo_5,ginger,mild,Tue,mid
mexican,city_16,tablet,new,promo_1,tomato,hot,Sat,mid
japanese,city_4,ios,family,promo_6,soy,hot,Mon,very_high
indian,city_9,android,returning,promo_7,cumin,hot,Mon,mid
thai,city_11,android,budget,promo_8,garlic,mild,Sat,mid
mexican,city_3,desktop_app,family,promo_4,lemon,medium,Tue,mid
thai,city_16,android,vip,promo_4,lemon,mild,Tue,mid
mexican,city_15,desktop_app,returning,none,onion,medium,Mon,low
indian,city_9,web,new,promo_6,yogurt,extra_hot,Fri,high
mexican,city_17,tablet,budget,promo_8,tomato,hot,Mon,mid
korean,city_1,ios,budget,none,miso,none,Sat,mid
japanese,city_13,ios,student,promo_1,miso,mild,Sun,mid
korean,city_16,android,returning,promo_8,sesame,extra_hot,Fri,high
mexican,city_13,ios,budget,promo_6,onion,hot,Wed,mid
american,city_2,android,family,promo_8,lemon,hot,Wed,mid
mediterranean,city_2,tablet,student,promo_8,oregano,none,Mon,mid
korean,city_17,ios,budget,promo_7,miso,medium,Thu,high
chinese,city_6,ios,family,promo_8,ginger,mild,Mon,mid
american,city_15,ios,vip,promo_6,garlic,hot,Sat,mid
thai,city_4,android,student,none,lemon,medium,Tue,mid
vietnamese,city_9,android,budget,promo_3,garlic,mild,Mon,high
thai,city_17,web,student,promo_3,fish_sauce,medium,Tue,mid
japanese,city_12,ios,budget,promo_1,garlic,extra_hot,Sat,mid
korean,city_20,ios,returning,promo_5,soy,none,Thu,mid
mexican,city_9,android,budget,promo_3,cilantro,mild,Sun,high
american,city_20,ios,budget,promo_3,tomato,none,Tue,low
thai,city_2,ios,student,promo_3,basil,hot,Sat,low
korean,city_6,ios,new,promo_2,soy,mild,Wed,mid
korean,city_3,web,new,none,garlic,extra_hot,Thu,mid
chinese,city_6,web,budget,promo_5,sesame,mild,Mon,mid
indian,city_16,tablet,budget,promo_8,cumin,extra_hot,Wed,very_high
vietnamese,city_19,web,new,promo_1,basil,mild,Wed,high
vietnamese,city_7,android,vip,promo_1,garlic,medium,Thu,mid
mexican,city_13,desktop_app,student,promo_8,cilantro,hot,Sun,mid
korean,city_20,android,vip,promo_2,ginger,mild,Sun,high
american,city_15,android,budget,promo_6,lemon,hot,Sun,low
japanese,city_14,ios,returning,promo_6,miso,none,Thu,very_high
vietnamese,city_5,ios,new,promo_1,lemon,hot,Mon,high
japanese,city_18,ios,budget,promo_3,garlic,extra_hot,Sun,mid
chinese,city_11,ios,budget,promo_1,soy,hot,Sun,high
korean,city_3,web,budget,promo_6,miso,medium,Wed,high
american,city_9,web,student,promo_6,lemon,extra_hot,Mon,mid
japanese,city_18,web,returning,promo_1,garlic,hot,Sat,very_high
indian,city_12,web,student,promo_7,onion,extra_hot,Mon,high
american,city_20,android,new,promo_4,cheese,none,Wed,mid
indian,city_17,ios,vip,promo_8,mint,medium,Mon,mid
indian,city_3,tablet,student,promo_5,turmeric,hot,Mon,mid
thai,city_9,android,vip,promo_1,cilantro,medium,Wed,low
vietnamese,city_12,ios,vip,promo_3,fish_sauce,hot,Tue,low
japanese,city_5,ios,student,promo_2,ginger,medium,Sun,high
korean,city_10,web,vip,promo_5,soy,none,Sat,high
korean,city_1,web,vip,promo_5,soy,hot,Wed,mid
mexican,city_14,ios,vip,promo_4,onion,medium,Mon,low
italian,city_7,web,budget,promo_8,yogurt,mild,Tue,high
vietnamese,city_5,ios,vip,promo_5,garlic,mild,Wed,low
italian,city_5,web,returning,promo_6,lemon,none,Sun,mid
japanese,city_1,ios,vip,promo_6,garlic,none,Tue,mid
mediterranean,city_13,ios,new,promo_7,cheese,none,Mon,mid
mexican,city_7,android,family,promo_2,onion,hot,Thu,mid
mexican,city_8,android,budget,promo_7,tomato,hot,Wed,low
mediterranean,city_10,web,returning,promo_7,cheese,mild,Sat,high
japanese,city_6,web,family,promo_1,miso,medium,Tue,mid
korean,city_3,web,family,promo_8,sesame,mild,Thu,mid
italian,city_16,tablet,family,promo_3,yogurt,none,Wed,high
korean,city_9,ios,family,promo_4,soy,mild,Wed,mid
korean,city_8,ios,new,none,ginger,extra_hot,Sun,mid
indian,city_5,tablet,family,promo_4,cumin,extra_hot,Fri,high
indian,city_12,desktop_app,family,promo_3,yogurt,hot,Thu,high
mediterranean,city_10,web,budget,promo_8,oregano,none,Sun,mid
thai,city_3,web,returning,promo_5,garlic,mild,Mon,mid
thai,city_9,web,vip,promo_3,cilantro,medium,Fri,mid
chinese,city_8,ios,student,promo_1,miso,hot,Tue,high
vietnamese,city_7,android,budget,promo_4,cilantro,hot,Mon,mid
korean,city_8,android,vip,promo_5,miso,medium,Sun,mid
american,city_17,web,family,promo_1,onion,medium,Thu,high
thai,city_19,web,returning,promo_6,fish_sauce,medium,Sun,low
chinese,city_12,ios,student,promo_4,soy,hot,Thu,mid
thai,city_20,web,budget,promo_3,garlic,hot,Tue,high
vietnamese,city_8,ios,vip,promo_8,lemon,medium,Fri,low
thai,city_3,web,budget,promo_6,lemon,hot,Wed,low
mexican,city_10,android,returning,promo_6,onion,medium,Tue,high
chinese,city_5,android,budget,promo_2,soy,none,Tue,mid
american,city_17,web,returning,promo_6,lemon,none,Mon,low
italian,city_14,tablet,new,promo_3,yogurt,medium,Sat,high
vietnamese,city_3,ios,student,promo_3,lemon,medium,Sat,high
american,city_19,web,family,promo_5,garlic,medium,Fri,mid
american,city_6,android,vip,promo_2,lemon,extra_hot,Tue,high
indian,city_14,desktop_app,new,promo_8,onion,extra_hot,Wed,high
american,city_17,web,budget,promo_7,tomato,hot,Sat,mid
chinese,city_5,ios,returning,promo_6,garlic,hot,Mon,high
mediterranean,city_11,desktop_app,new,promo_4,lemon,none,Wed,mid
vietnamese,city_17,ios,new,promo_2,basil,medium,Tue,low
chinese,city_2,android,student,promo_8,ginger,hot,Fri,mid
thai,city_2,android,returning,promo_8,fish_sauce,medium,Mon,low
italian,city_2,ios,vip,promo_2,oregano,mild,Thu,mid
vietnamese,city_20,ios,family,promo_7,garlic,medium,Wed,mid
chinese,city_6,web,student,promo_1,soy,medium,Sat,high
japanese,city_3,ios,returning,none,soy,extra_hot,Sat,mid
mexican,city_9,ios,vip,promo_8,onion,mild,Mon,high
vietnamese,city_12,android,student,promo_4,basil,medium,Sun,high
mexican,city_15,desktop_app,family,promo_3,cilantro,medium,Thu,mid
chinese,city_9,ios,budget,promo_5,ginger,none,Thu,mid
chinese,city_9,web,vip,promo_6,ginger,extra_hot,Sun,very_high
thai,city_1,web,new,promo_2,basil,medium,Fri,high
japanese,city_3,web,family,promo_6,ginger,none,Tue,high
indian,city_19,android,returning,none,turmeric,medium,Tue,mid
mexican,city_12,desktop_app,family,none,chili,medium,Tue,mid
american,city_4,web,vip,promo_6,onion,hot,Sun,mid
mediterranean,city_18,desktop_app,vip,promo_3,cheese,medium,Sat,mid
japanese,city_11,android,new,none,miso,hot,Fri,mid
japanese,city_2,android,family,promo_5,soy,medium,Thu,high
italian,city_17,web,student,promo_6,lemon,mild,Sat,high
vietnamese,city_3,web,vip,promo_8,fish_sauce,mild,Thu,mid
vietnamese,city_15,ios,family,promo_8,garlic,medium,Thu,mid
indian,city_12,ios,student,promo_3,yogurt,extra_hot,Fri,mid
vietnamese,city_8,ios,student,none,fish_sauce,medium,Thu,mid
japanese,city_12,android,student,promo_2,garlic,extra_hot,Wed,mid
chinese,city_4,ios,returning,promo_5,miso,extra_hot,Sun,mid
vietnamese,city_20,ios,returning,promo_3,lemon,hot,Thu,mid
american,city_16,web,new,promo_3,lemon,hot,Mon,low
mexican,city_4,ios,budget,promo_8,tomato,hot,Tue,mid
italian,city_20,web,new,promo_2,oregano,none,Mon,high
vietnamese,city_14,ios,new,promo_5,basil,medium,Tue,mid
vietnamese,city_10,android,new,promo_5,basil,medium,Fri,low
vietnamese,city_14,ios,student,promo_1,basil,medium,Fri,low
mediterranean,city_5,android,student,promo_3,oregano,none,Wed,mid
american,city_3,ios,returning,promo_6,cheese,extra_hot,Mon,low
chinese,city_14,ios,student,promo_1,garlic,none,Sun,mid
korean,city_12,web,budget,promo_1,ginger,mild,Sat,mid
mexican,city_8,ios,returning,promo_5,tomato,medium,Sat,low
mexican,city_13,tablet,budget,promo_2,lemon,medium,Wed,low
indian,city_15,desktop_app,new,promo_5,cumin,medium,Wed,high
japanese,city_12,ios,budget,promo_1,miso,extra_hot,Mon,mid
american,city_13,android,new,promo_8,onion,none,Sun,mid
japanese,city_8,android,family,promo_6,soy,medium,Tue,mid
american,city_12,web,family,promo_2,lemon,mild,Fri,low
japanese,city_10,web,family,promo_4,soy,mild,Thu,mid
japanese,city_17,ios,family,none,sesame,hot,Tue,mid
italian,city_20,desktop_app,budget,promo_4,lemon,mild,Sun,mid
vietnamese,city_5,web,vip,promo_2,garlic,medium,Thu,high
chinese,city_12,web,vip,promo_8,garlic,extra_hot,Mon,high
american,city_2,web,budget,promo_1,garlic,none,Sat,mid
mediterranean,city_6,tablet,budget,none,lemon,medium,Thu,high
chinese,city_3,web,family,promo_7,miso,none,Sun,high
thai,city_11,web,vip,promo_1,garlic,hot,Thu,mid
korean,city_8,ios,family,none,sesame,extra_hot,Sat,mid
american,city_20,ios,student,promo_7,onion,none,Sat,low
korean,city_19,web,student,promo_5,sesame,medium,Sat,mid
thai,city_8,ios,budget,promo_2,garlic,hot,Fri,low
vietnamese,city_15,ios,returning,promo_4,lemon,medium,Fri,mid
korean,city_15,ios,budget,none,garlic,hot,Tue,mid
mediterranean,city_8,web,returning,promo_6,basil,mild,Thu,mid
vietnamese,city_19,web,student,none,cilantro,mild,Mon,high
korean,city_17,ios,returning,promo_3,garlic,extra_hot,Mon,high
thai,city_14,ios,vip,promo_3,lemon,medium,Sat,mid
mexican,city_7,tablet,vip,promo_4,onion,medium,Mon,low
chinese,city_9,ios,family,promo_4,ginger,medium,Thu,high
italian,city_4,ios,budget,none,yogurt,mild,Wed,mid
korean,city_17,android,budget,promo_6,garlic,extra_hot,Sun,high
vietnamese,city_1,android,budget,promo_5,lemon,mild,Wed,high
indian,city_9,tablet,new,promo_2,yogurt,medium,Sat,high
thai,city_10,ios,family,promo_1,lemon,hot,Tue,low
american,city_13,web,family,promo_8,onion,none,Sat,mid
thai,city_20,web,returning,promo_2,garlic,mild,Mon,low
japanese,city_11,web,family,promo_2,miso,hot,Thu,very_high
american,city_18,android,vip,promo_5,cheese,mild,Wed,high
mediterranean,city_2,ios,vip,promo_7,lemon,none,Sat,mid
italian,city_3,web,new,promo_1,cheese,none,Tue,very_high
italian,city_9,desktop_app,new,promo_6,oregano,none,Fri,very_high
thai,city_5,android,family,promo_4,lemon,hot,Thu,mid
vietnamese,city_14,android,budget,promo_2,garlic,medium,Wed,mid
mexican,city_17,tablet,student,promo_4,chili,mild,Sun,high
japanese,city_9,ios,returning,promo_2,sesame,hot,Thu,high
thai,city_10,android,returning,promo_1,basil,mild,Sat,mid
american,city_16,web,new,promo_8,tomato,none,Thu,high
italian,city_15,ios,budget,promo_8,basil,none,Sat,high
japanese,city_6,android,family,promo_1,soy,extra_hot,Mon,mid
thai,city_13,ios,family,promo_5,garlic,mild,Mon,mid
italian,city_5,web,returning,promo_8,tomato,none,Wed,mid
japanese,city_5,web,returning,promo_7,soy,extra_hot,Mon,mid
indian,city_15,ios,vip,promo_2,cumin,medium,Fri,high
mediterranean,city_8,android,family,promo_8,basil,mild,Wed,mid
japanese,city_3,ios,family,promo_6,soy,extra_hot,Thu,mid
vietnamese,city_15,ios,student,promo_2,cilantro,medium,Wed,low
mexican,city_13,ios,budget,none,chili,hot,Wed,low
american,city_12,android,returning,promo_3,cheese,hot,Mon,mid
american,city_16,android,budget,promo_3,cheese,none,Tue,mid
american,city_10,ios,family,promo_4,garlic,medium,Wed,mid
korean,city_17,ios,budget,promo_7,sesame,medium,Fri,mid
american,city_9,ios,student,promo_5,lemon,none,Sat,mid
american,city_16,web,budget,promo_5,cheese,none,Sun,high
korean,city_7,android,budget,promo_3,soy,medium,Sun,very_high
japanese,city_4,android,returning,promo_7,soy,extra_hot,Tue,high
mediterranean,city_12,android,vip,promo_4,yogurt,mild,Fri,mid
chinese,city_13,android,vip,promo_4,garlic,none,Tue,high
chinese,city_4,web,returning,promo_2,soy,mild,Sun,high
indian,city_16,web,vip,none,cumin,medium,Thu,mid
chinese,city_18,android,new,promo_8,sesame,hot,Tue,mid
mexican,city_8,ios,returning,promo_5,lemon,medium,Thu,low
japanese,city_9,ios,new,promo_8,sesame,mild,Tue,mid
chinese,city_5,android,returning,promo_7,sesame,none,Sat,mid
chinese,city_13,android,family,promo_8,ginger,extra_hot,Sun,mid
mediterranean,city_10,web,returning,promo_1,lemon,medium,Sat,mid
chinese,city_11,web,vip,promo_3,miso,medium,Sun,mid
mediterranean,city_19,desktop_app,budget,none,tomato,mild,Tue,mid
korean,city_10,ios,student,promo_6,miso,hot,Sat,mid
chinese,city_11,ios,returning,promo_7,sesame,none,Fri,mid
chinese,city_3,android,vip,promo_3,sesame,none,Fri,mid
japanese,city_10,android,student,promo_4,sesame,none,Wed,mid
japanese,city_4,ios,vip,promo_8,sesame,none,Tue,mid
japanese,city_20,ios,returning,promo_7,soy,medium,Sat,mid
american,city_9,web,family,promo_8,tomato,hot,Mon,high
american,city_12,ios,student,promo_8,onion,none,Sun,mid
chinese,city_14,ios,returning,promo_1,garlic,medium,Sun,very_high
mexican,city_6,web,vip,promo_3,lemon,mild,Sun,mid
mediterranean,city_5,desktop_app,student,promo_6,oregano,mild,Wed,mid
american,city_6,web,returning,promo_7,tomato,mild,Thu,low
indian,city_16,web,student,none,yogurt,extra_hot,Sat,mid
italian,city_19,desktop_app,student,promo_1,basil,none,Tue,mid
mexican,city_2,desktop_app,student,promo_1,lemon,hot,Sun,mid
american,city_16,ios,returning,promo_1,lemon,mild,Fri,mid
mediterranean,city_13,ios,new,promo_3,tomato,mild,Tue,mid
american,city_3,web,returning,promo_3,onion,medium,Sat,mid
japanese,city_16,android,budget,promo_5,miso,hot,Sat,mid
indian,city_11,tablet,vip,none,onion,hot,Fri,high
american,city_5,web,student,promo_8,tomato,mild,Thu,mid
japanese,city_19,ios,returning,promo_1,garlic,medium,Tue,very_high
indian,city_13,desktop_app,returning,promo_7,yogurt,hot,Wed,high
japanese,city_3,ios,student,promo_6,soy,hot,Tue,high
thai,city_16,android,student,promo_3,garlic,medium,Sat,mid
american,city_9,web,budget,promo_4,onion,mild,Sun,low
mediterranean,city_14,tablet,new,none,yogurt,none,Wed,mid
mexican,city_7,web,family,promo_3,cilantro,medium,Tue,low
mediterranean,city_9,tablet,returning,promo_7,tomato,none,Tue,high
japanese,city_8,web,returning,promo_3,sesame,medium,Mon,mid
indian,city_16,ios,returning,promo_4,onion,extra_hot,Sat,mid
american,city_15,web,family,promo_5,tomato,hot,Sun,low
korean,city_6,ios,student,none,miso,medium,Thu,mid
vietnamese,city_1,android,family,promo_4,cilantro,mild,Wed,mid
american,city_18,ios,budget,promo_8,onion,extra_hot,Thu,high
japanese,city_17,ios,student,promo_4,sesame,medium,Sat,mid
indian,city_2,android,returning,promo_4,turmeric,extra_hot,Wed,very_high
thai,city_18,ios,returning,promo_6,basil,hot,Mon,low
chinese,city_2,android,returning,promo_5,ginger,extra_hot,Fri,high
mexican,city_3,web,new,promo_8,onion,mild,Tue,low
vietnamese,city_18,ios,student,promo_4,basil,mild,Fri,high
american,city_7,web,returning,promo_5,tomato,hot,Sun,low
chinese,city_19,web,budget,promo_8,ginger,mild,Mon,mid
mexican,city_7,ios,budget,none,onion,hot,Mon,low
thai,city_20,android,returning,promo_6,fish_sauce,mild,Thu,mid
japanese,city_5,web,budget,promo_1,miso,mild,Thu,high
indian,city_17,ios,new,none,turmeric,medium,Sun,mid
italian,city_12,ios,family,promo_7,basil,none,Mon,mid
mexican,city_1,web,vip,none,cilantro,medium,Wed,high
japanese,city_14,web,vip,promo_8,ginger,hot,Sun,high
italian,city_2,desktop_app,student,promo_8,oregano,none,Sun,high
italian,city_16,android,returning,promo_3,lemon,mild,Sun,high
chinese,city_4,web,student,promo_6,soy,extra_hot,Sat,high
italian,city_18,ios,budget,none,basil,medium,Mon,mid
mexican,city_17,desktop_app,returning,promo_4,onion,hot,Wed,high
american,city_16,web,returning,promo_1,onion,medium,Mon,high
indian,city_19,ios,returning,promo_6,turmeric,medium,Tue,high
indian,city_11,ios,student,promo_4,mint,hot,Mon,high
american,city_2,web,budget,promo_7,tomato,hot,Sat,low
korean,city_14,ios,family,promo_1,garlic,mild,Sun,very_high
korean,city_9,ios,vip,promo_5,miso,medium,Sat,mid
chinese,city_4,ios,family,promo_2,miso,mild,Tue,very_high
italian,city_13,ios,budget,promo_1,tomato,none,Thu,mid
american,city_1,web,family,promo_1,onion,mild,Wed,mid
american,city_19,android,vip,promo_4,lemon,none,Fri,high
vietnamese,city_20,web,budget,promo_5,cilantro,medium,Thu,mid
italian,city_6,tablet,vip,promo_4,cheese,medium,Mon,mid
chinese,city_16,web,family,promo_6,miso,hot,Mon,mid
mexican,city_15,ios,vip,promo_5,tomato,hot,Thu,mid
mediterranean,city_4,web,new,promo_7,lemon,mild,Fri,mid
italian,city_4,tablet,budget,promo_1,basil,mild,Wed,high
indian,city_6,tablet,family,promo_6,mint,hot,Sun,mid
vietnamese,city_2,web,family,promo_6,fish_sauce,medium,Tue,low
korean,city_6,ios,new,promo_7,miso,extra_hot,Tue,mid
mexican,city_8,android,budget,promo_3,onion,mild,Sat,mid
mexican,city_15,desktop_app,vip,promo_5,chili,mild,Fri,low
chinese,city_12,android,student,promo_1,sesame,mild,Wed,mid
vietnamese,city_4,android,new,promo_4,garlic,medium,Wed,mid
japanese,city_3,web,student,promo_5,sesame,extra_hot,Fri,mid
mexican,city_15,web,family,promo_4,lemon,hot,Wed,low
chinese,city_10,web,family,none,ginger,none,Sat,mid
mexican,city_7,web,vip,promo_3,onion,hot,Mon,mid
american,city_8,ios,budget,promo_3,lemon,hot,Mon,high
american,city_16,web,vip,promo_6,lemon,mild,Sat,low
italian,city_6,android,vip,promo_5,oregano,mild,Sat,high
vietnamese,city_6,ios,family,none,fish_sauce,mild,Sun,high
indian,city_12,web,returning,promo_4,yogurt,medium,Sun,mid
indian,city_13,tablet,vip,promo_2,turmeric,extra_hot,Fri,very_high
thai,city_15,web,returning,promo_5,fish_sauce,medium,Mon,low
japanese,city_19,ios,student,promo_7,garlic,mild,Sun,mid
italian,city_12,web,returning,promo_3,basil,none,Fri,high
vietnamese,city_10,web,student,promo_6,fish_sauce,medium,Sun,mid
vietnamese,city_16,web,budget,none,lemon,mild,Thu,mid
mediterranean,city_19,ios,budget,promo_4,yogurt,none,Sat,very_high
vietnamese,city_15,ios,returning,none,fish_sauce,medium,Sat,mid
vietnamese,city_8,android,family,promo_5,basil,medium,Tue,high
chinese,city_5,ios,family,promo_1,garlic,extra_hot,Fri,high
thai,city_2,ios,budget,none,cilantro,medium,Wed,mid
japanese,city_20,web,student,promo_4,sesame,extra_hot,Sun,mid
thai,city_4,web,family,promo_8,fish_sauce,mild,Mon,mid
american,city_10,web,new,promo_7,lemon,mild,Sat,low
italian,city_12,desktop_app,budget,promo_2,yogurt,none,Mon,mid
thai,city_12,ios,new,promo_3,basil,hot,Mon,low
italian,city_19,android,student,promo_5,tomato,mild,Sun,mid
vietnamese,city_6,ios,new,promo_2,lemon,hot,Sun,mid
mexican,city_19,desktop_app,student,promo_7,lemon,medium,Tue,mid
mediterranean,city_4,android,new,promo_1,yogurt,mild,Fri,mid
vietnamese,city_10,ios,budget,promo_7,basil,mild,Sat,low
mexican,city_6,android,new,promo_2,cilantro,medium,Fri,mid
korean,city_20,ios,budget,promo_5,soy,medium,Sat,very_high
chinese,city_14,ios,returning,promo_3,miso,hot,Wed,high
chinese,city_16,web,vip,promo_8,garlic,extra_hot,Fri,high
italian,city_6,web,new,promo_4,tomato,medium,Mon,mid
american,city_1,android,budget,promo_5,lemon,medium,Thu,high
italian,city_16,web,returning,none,yogurt,medium,Thu,mid
chinese,city_18,android,returning,promo_3,garlic,hot,Fri,high
korean,city_6,web,new,none,miso,mild,Mon,very_high
italian,city_17,android,student,promo_6,yogurt,medium,Thu,mid
american,city_4,android,student,promo_4,tomato,hot,Tue,low
chinese,city_2,web,new,promo_3,garlic,none,Sat,mid
thai,city_15,android,student,promo_3,cilantro,mild,Sun,mid
vietnamese,city_15,ios,vip,promo_6,basil,hot,Tue,low
