cuisine,city,device,user_segment,promo,fav_ingredient,spice_level,day_of_week,price_bucket
american,city_18,web,family,promo_4,cheese,extra_hot,Fri,mid
thai,city_19,android,student,promo_1,cilantro,mild,Thu,mid
chinese,city_17,web,budget,promo_4,soy,hot,Wed,high
mediterranean,city_1,tablet,student,promo_4,cheese,medium,Sat,high
japanese,city_9,ios,family,promo_5,garlic,extra_hot,Tue,mid
american,city_13,web,budget,promo_2,lemon,none,Tue,mid
indian,city_11,web,vip,promo_8,turmeric,hot,Fri,very_high
chinese,city_6,ios,budget,promo_1,soy,hot,Sun,high
vietnamese,city_12,web,family,promo_3,garlic,medium,Wed,mid
mediterranean,city_12,tablet,new,promo_5,basil,mild,Tue,mid
mexican,city_16,ios,family,promo_4,onion,hot,Thu,mid
thai,city_18,ios,budget,promo_1,garlic,mild,Mon,low
indian,city_8,desktop_app,budget,promo_6,cumin,medium,Sat,high
thai,city_7,android,student,promo_5,fish_sauce,medium,Wed,mid
mexican,city_4,ios,returning,promo_1,onion,medium,Mon,mid
japanese,city_18,ios,student,promo_3,sesame,hot,Thu,high
italian,city_13,desktop_app,family,promo_7,oregano,none,Wed,mid
indian,city_16,desktop_app,budget,promo_6,onion,hot,Thu,mid
indian,city_4,desktop_app,new,promo_1,yogurt,hot,Wed,very_high
american,city_2,ios,new,none,tomato,mild,Wed,low
thai,city_15,ios,budget,promo_6,lemon,mild,Tue,low
chinese,city_19,android,returning,promo_2,sesame,hot,Mon,high
american,city_2,android,family,none,onion,extra_hot,Fri,low
mediterranean,city_1,tablet,vip,promo_2,oregano,medium,Mon,mid
italian,city_7,desktop_app,new,promo_3,lemon,mild,Tue,high
chinese,city_7,web,new,promo_8,garlic,mild,Fri,high
vietnamese,city_7,ios,returning,promo_7,basil,hot,Sat,high
thai,city_10,ios,new,promo_1,basil,hot,Sun,low
indian,city_10,android,vip,promo_3,turmeric,medium,Wed,high
american,city_4,web,new,promo_8,tomato,none,Fri,mid
thai,city_20,ios,new,promo_2,cilantro,medium,Sat,mid
italian,city_16,android,student,promo_7,tomato,mild,Thu,high
chinese,city_4,android,vip,promo_6,soy,extra_hot,Thu,mid
american,city_15,web,budget,promo_4,cheese,mild,Fri,mid
mexican,city_1,desktop_app,budget,promo_3,onion,hot,Sat,mid
thai,city_4,ios,new,promo_5,cilantro,hot,Mon,low
american,city_15,android,new,promo_6,lemon,medium,Mon,mid
italian,city_7,android,family,promo_2,basil,mild,Sun,mid
vietnamese,city_2,ios,budget,promo_3,cilantro,mild,Thu,low
thai,city_10,android,student,promo_6,fish_sauce,medium,Sat,mid
chinese,city_11,web,budget,promo_3,soy,medium,Wed,high
mediterranean,city_15,ios,student,none,cheese,mild,Thu,high
american,city_7,android,student,promo_6,lemon,hot,Tue,mid
chinese,city_15,android,student,promo_8,miso,mild,Mon,very_high
italian,city_20,android,new,promo_4,tomato,mild,Thu,mid
mexican,city_19,web,family,promo_7,lemon,medium,Mon,high
korean,city_7,web,returning,promo_6,sesame,hot,Wed,high
japanese,city_14,ios,vip,promo_5,garlic,none,Wed,very_high
korean,city_19,android,family,promo_5,soy,none,Fri,very_high
american,city_1,web,family,promo_4,onion,mild,Sun,high
italian,city_8,web,vip,promo_3,cheese,mild,Fri,high
chinese,city_4,ios,budget,none,sesame,hot,Sat,high
korean,city_11,ios,vip,promo_2,ginger,mild,Thu,mid
italian,city_14,tablet,budget,promo_7,cheese,none,Tue,high
italian,city_19,desktop_app,new,promo_5,lemon,none,Tue,mid
italian,city_5,android,returning,promo_3,oregano,mild,Sat,mid
mediterranean,city_3,desktop_app,family,promo_6,tomato,mild,Mon,mid
indian,city_3,desktop_app,new,promo_5,turmeric,hot,Thu,mid
mexican,city_6,desktop_app,budget,promo_6,lemon,hot,Wed,low
vietnamese,city_20,android,budget,none,garlic,hot,Sun,mid
japanese,city_3,web,new,promo_5,miso,none,Mon,mid
mexican,city_6,web,student,promo_5,tomato,mild,Sun,high
italian,city_11,desktop_app,student,promo_5,oregano,mild,Tue,very_high
chinese,city_6,ios,family,promo_6,soy,mild,Sat,mid
italian,city_14,desktop_app,student,promo_6,lemon,mild,Wed,high
american,city_19,web,student,none,garlic,medium,Wed,mid
mexican,city_4,web,vip,none,cilantro,medium,Tue,mid
italian,city_10,web,new,promo_8,lemon,none,Thu,high
thai,city_9,android,student,promo_3,garlic,medium,Sun,high
indian,city_13,desktop_app,new,promo_2,onion,medium,Sun,high
japanese,city_3,android,family,promo_4,ginger,hot,Wed,mid
mexican,city_11,web,student,promo_6,onion,medium,Wed,mid
thai,city_14,ios,vip,promo_3,lemon,hot,Wed,low
vietnamese,city_15,android,new,promo_2,basil,medium,Sun,low
indian,city_19,android,new,promo_2,cumin,hot,Sun,mid
chinese,city_11,ios,budget,promo_3,miso,medium,Thu,high
japanese,city_7,ios,budget,promo_3,miso,hot,Fri,mid
mexican,city_3,ios,new,promo_3,onion,medium,Sat,high
vietnamese,city_15,android,vip,none,fish_sauce,mild,Sun,mid
italian,city_17,desktop_app,vip,promo_8,yogurt,mild,Thu,high
indian,city_17,desktop_app,new,promo_8,turmeric,hot,Tue,mid
indian,city_18,desktop_app,vip,promo_7,onion,hot,Fri,mid
mexican,city_17,android,vip,promo_6,lemon,hot,Sat,high
thai,city_10,ios,returning,promo_6,basil,mild,Fri,mid
thai,city_5,ios,family,promo_6,cilantro,mild,Thu,mid
indian,city_17,ios,student,none,onion,medium,Tue,mid
thai,city_11,android,family,promo_1,garlic,medium,Thu,mid
vietnamese,city_12,ios,student,promo_3,cilantro,medium,Tue,low
japanese,city_13,web,returning,promo_7,soy,medium,Sun,mid
american,city_16,web,returning,promo_7,onion,hot,Thu,mid
italian,city_4,android,family,promo_8,lemon,mild,Sat,mid
mexican,city_8,tablet,budget,none,lemon,hot,Wed,low
indian,city_8,web,budget,none,turmeric,medium,Sat,mid
chinese,city_3,android,returning,promo_6,miso,none,Sun,very_high
korean,city_16,android,family,promo_5,ginger,extra_hot,Wed,mid
thai,city_11,ios,vip,promo_8,lemon,medium,Mon,low
italian,city_10,ios,family,promo_4,oregano,mild,Fri,high
vietnamese,city_9,android,vip,promo_7,fish_sauce,medium,Thu,low
japanese,city_1,web,budget,promo_8,sesame,medium,Tue,very_high
mexican,city_13,web,vip,promo_1,chili,medium,Thu,mid
chinese,city_3,web,new,promo_6,sesame,medium,Tue,high
mexican,city_9,desktop_app,budget,promo_3,lemon,hot,Wed,mid
mediterranean,city_19,desktop_app,returning,promo_8,basil,mild,Wed,high
chinese,city_5,web,returning,promo_6,sesame,medium,Wed,high
vietnamese,city_14,ios,new,promo_6,lemon,mild,Wed,low
indian,city_18,ios,budget,none,cumin,hot,Fri,mid
korean,city_18,android,returning,promo_4,garlic,mild,Sun,mid
korean,city_13,ios,vip,promo_8,soy,none,Thu,high
korean,city_18,ios,vip,promo_4,soy,medium,Wed,mid
chinese,city_17,ios,budget,promo_4,miso,mild,Mon,mid
mediterranean,city_5,ios,vip,promo_1,lemon,none,Tue,high
italian,city_11,ios,budget,promo_8,yogurt,mild,Tue,mid
japanese,city_16,ios,budget,none,soy,extra_hot,Fri,mid
american,city_10,android,family,promo_2,lemon,extra_hot,Wed,low
chinese,city_4,ios,returning,none,garlic,hot,Tue,high
american,city_12,web,student,promo_3,lemon,medium,Sat,mid
thai,city_3,web,budget,promo_4,garlic,medium,Wed,mid
italian,city_1,ios,vip,promo_7,oregano,medium,Fri,mid
thai,city_7,web,vip,promo_2,fish_sauce,medium,Sat,mid
indian,city_8,tablet,vip,none,yogurt,hot,Mon,mid
thai,city_14,android,returning,promo_4,lemon,medium,Fri,low
italian,city_6,desktop_app,student,promo_2,oregano,medium,Mon,mid
mediterranean,city_20,desktop_app,budget,promo_2,cheese,mild,Wed,mid
vietnamese,city_11,android,returning,promo_1,garlic,hot,Sun,low
japanese,city_5,ios,family,promo_4,ginger,medium,Sat,mid
korean,city_20,web,student,promo_6,ginger,extra_hot,Fri,high
japanese,city_6,ios,student,promo_6,sesame,medium,Wed,mid
vietnamese,city_5,android,vip,promo_8,garlic,mild,Sun,mid
korean,city_6,web,family,promo_5,garlic,none,Sun,mid
american,city_9,web,returning,promo_4,tomato,extra_hot,Fri,low
thai,city_3,android,family,none,lemon,mild,Thu,mid
thai,city_10,web,family,promo_6,fish_sauce,medium,Mon,mid
japanese,city_16,ios,vip,none,soy,medium,Sun,high
chinese,city_3,android,family,promo_7,soy,medium,Tue,high
mediterranean,city_15,ios,new,promo_4,lemon,medium,Tue,high
mediterranean,city_1,web,budget,promo_4,basil,none,Sat,mid
japanese,city_4,ios,vip,promo_6,miso,hot,Mon,high
italian,city_9,ios,vip,promo_2,basil,mild,Mon,mid
thai,city_4,ios,vip,promo_6,basil,medium,Sun,mid
italian,city_8,android,budget,promo_5,oregano,medium,Mon,mid
chinese,city_13,web,returning,promo_6,soy,extra_hot,Fri,high
italian,city_15,web,new,promo_4,oregano,mild,Sun,mid
chinese,city_5,ios,new,promo_6,ginger,none,Wed,high
mediterranean,city_18,web,budget,promo_8,lemon,mild,Thu,high
vietnamese,city_2,ios,student,promo_1,fish_sauce,medium,Sun,high
chinese,city_15,ios,new,promo_1,sesame,hot,Mon,very_high
thai,city_14,ios,budget,promo_8,cilantro,mild,Sun,mid
mexican,city_9,tablet,student,promo_8,onion,hot,Tue,mid
vietnamese,city_8,web,vip,promo_2,lemon,mild,Wed,high
thai,city_20,android,returning,promo_2,cilantro,hot,Sun,low
korean,city_19,ios,vip,promo_4,garlic,extra_hot,Thu,mid
indian,city_18,web,student,none,onion,medium,Sun,high
mexican,city_10,web,budget,promo_8,chili,medium,Sat,low
italian,city_13,desktop_app,vip,promo_8,oregano,mild,Sat,mid
thai,city_14,web,family,promo_4,cilantro,medium,Tue,mid
vietnamese,city_13,android,family,promo_3,basil,hot,Mon,low
mexican,city_3,ios,student,promo_6,lemon,medium,Fri,low
japanese,city_3,ios,student,none,miso,none,Fri,very_high
mediterranean,city_1,web,vip,none,tomato,none,Wed,high
italian,city_2,ios,new,none,yogurt,medium,Wed,mid
american,city_13,web,student,promo_5,garlic,mild,Sat,mid
mediterranean,city_13,ios,student,none,basil,medium,Sun,mid
korean,city_9,ios,returning,promo_8,soy,extra_hot,Sun,high
mediterranean,city_12,android,returning,none,cheese,none,Mon,very_high
indian,city_7,web,family,promo_6,yogurt,hot,Thu,high
japanese,city_17,ios,family,promo_1,miso,none,Mon,high
american,city_20,web,returning,promo_5,onion,extra_hot,Sun,mid
korean,city_7,android,returning,promo_2,ginger,mild,Mon,high
american,city_4,android,student,promo_5,lemon,hot,Sun,low
american,city_20,web,budget,promo_7,onion,extra_hot,Tue,high
american,city_5,ios,vip,promo_3,lemon,none,Thu,mid
chinese,city_11,web,budget,promo_5,sesame,extra_hot,Sat,high
korean,city_3,web,returning,promo_8,soy,extra_hot,Sat,high
japanese,city_9,ios,family,promo_4,sesame,medium,Fri,mid
italian,city_10,tablet,family,promo_5,yogurt,none,Fri,high
japanese,city_10,ios,vip,promo_6,sesame,none,Sat,mid
italian,city_16,android,new,none,basil,medium,Sun,high
mediterranean,city_19,desktop_app,family,promo_4,tomato,none,Sun,high
mediterranean,city_4,ios,family,promo_8,cheese,medium,Fri,mid
japanese,city_8,ios,budget,promo_6,miso,mild,Sat,very_high
vietnamese,city_9,android,budget,none,garlic,medium,Sat,low
korean,city_14,web,budget,promo_4,miso,mild,Mon,mid
vietnamese,city_2,ios,new,promo_4,garlic,medium,Mon,high
chinese,city_13,android,family,promo_4,miso,extra_hot,Mon,mid
japanese,city_1,web,family,promo_8,miso,none,Sun,mid
vietnamese,city_7,android,new,none,fish_sauce,medium,Wed,mid
thai,city_6,ios,new,promo_6,garlic,mild,Mon,mid
italian,city_7,android,new,none,basil,none,Tue,mid
italian,city_19,desktop_app,budget,promo_8,oregano,medium,Tue,mid
japanese,city_13,web,budget,promo_7,soy,none,Tue,high
thai,city_14,ios,family,promo_6,cilantro,mild,Mon,low
korean,city_10,android,student,promo_5,garlic,hot,Thu,very_high
japanese,city_1,web,vip,promo_5,soy,hot,Mon,mid
mediterranean,city_3,tablet,budget,none,basil,mild,Mon,mid
italian,city_14,tablet,new,promo_6,cheese,none,Thu,high
japanese,city_14,web,new,promo_6,ginger,extra_hot,Fri,mid
indian,city_19,android,family,promo_8,yogurt,extra_hot,Fri,very_high
chinese,city_17,android,budget,promo_4,miso,hot,Mon,mid
korean,city_18,android,student,promo_1,sesame,mild,Sat,very_high
mediterranean,city_10,ios,budget,promo_5,yogurt,none,Tue,mid
vietnamese,city_4,android,family,promo_3,cilantro,medium,Wed,high
mexican,city_7,android,family,promo_6,cilantro,medium,Sun,mid
thai,city_3,web,vip,promo_7,lemon,hot,Fri,low
mexican,city_10,tablet,family,promo_5,chili,mild,Tue,low
chinese,city_14,ios,family,promo_5,garlic,medium,Thu,mid
japanese,city_16,android,vip,promo_2,miso,hot,Fri,high
thai,city_3,ios,student,promo_3,garlic,hot,Tue,low
thai,city_20,web,new,none,basil,medium,Tue,high
japanese,city_7,ios,vip,promo_5,soy,none,Fri,high
vietnamese,city_19,ios,budget,promo_7,lemon,hot,Fri,high
thai,city_6,android,budget,promo_5,garlic,medium,Thu,mid
american,city_9,ios,budget,promo_5,lemon,medium,Tue,mid
korean,city_11,web,new,promo_3,soy,mild,Wed,high
indian,city_11,tablet,family,none,cumin,hot,Tue,high
chinese,city_17,ios,new,promo_8,miso,medium,Thu,very_high
vietnamese,city_5,ios,vip,promo_6,fish_sauce,mild,Sat,mid
chinese,city_18,web,budget,promo_4,soy,extra_hot,Thu,mid
japanese,city_1,web,returning,promo_4,miso,hot,Mon,high
chinese,city_17,ios,returning,promo_5,soy,none,Wed,very_high
italian,city_5,tablet,family,promo_7,cheese,medium,Sun,mid
american,city_18,android,returning,promo_6,garlic,hot,Sat,low
chinese,city_9,web,student,promo_5,ginger,extra_hot,Wed,high
indian,city_10,tablet,student,promo_2,onion,medium,Thu,mid
chinese,city_12,web,returning,none,miso,mild,Thu,mid
japanese,city_9,ios,budget,promo_4,ginger,hot,Sun,mid
japanese,city_14,android,family,promo_1,soy,none,Sun,very_high
japanese,city_4,web,returning,promo_5,garlic,hot,Tue,high
mexican,city_6,desktop_app,new,promo_6,tomato,medium,Thu,low
vietnamese,city_12,ios,student,promo_4,garlic,medium,Fri,mid
mexican,city_1,web,new,promo_3,lemon,medium,Fri,low
mexican,city_6,ios,vip,promo_2,onion,medium,Mon,low
american,city_10,web,new,promo_3,lemon,mild,Thu,low
american,city_8,android,vip,promo_8,tomato,none,Thu,mid
korean,city_5,ios,vip,promo_7,sesame,medium,Mon,high
japanese,city_3,ios,family,promo_5,ginger,hot,Fri,high
indian,city_6,web,student,promo_6,yogurt,hot,Fri,high
vietnamese,city_2,web,budget,promo_6,basil,medium,Sun,mid
thai,city_8,ios,student,promo_5,cilantro,mild,Sat,mid
japanese,city_20,web,vip,promo_4,miso,hot,Tue,high
indian,city_7,web,budget,promo_6,turmeric,medium,Thu,high
chinese,city_10,android,new,promo_6,miso,medium,Fri,mid
mexican,city_11,android,vip,promo_4,lemon,medium,Thu,high
japanese,city_6,web,student,promo_6,garlic,none,Mon,mid
italian,city_10,ios,budget,none,basil,none,Mon,mid
vietnamese,city_4,android,returning,promo_8,lemon,hot,Sat,high
korean,city_7,ios,budget,promo_4,ginger,hot,Sun,mid
italian,city_11,ios,family,none,oregano,mild,Fri,high
mexican,city_20,ios,returning,promo_3,chili,mild,Sun,mid
korean,city_2,ios,new,promo_3,ginger,hot,Mon,mid
chinese,city_13,ios,returning,promo_4,ginger,none,Wed,high
chinese,city_11,web,student,none,sesame,none,Mon,high
italian,city_17,tablet,family,promo_4,yogurt,mild,Fri,mid
italian,city_4,android,family,promo_7,tomato,medium,Thu,mid
italian,city_7,ios,family,promo_6,yogurt,none,Sat,mid
indian,city_1,ios,new,promo_3,turmeric,hot,Fri,high
korean,city_13,web,student,promo_8,ginger,mild,Mon,high
thai,city_11,android,returning,none,cilantro,medium,Mon,low
mexican,city_13,ios,new,promo_8,cilantro,medium,Sun,mid
mexican,city_7,web,family,promo_7,chili,hot,Thu,high
indian,city_17,web,budget,promo_2,turmeric,extra_hot,Sun,mid
chinese,city_17,ios,family,promo_4,miso,mild,Fri,high
chinese,city_1,ios,new,promo_6,sesame,extra_hot,Mon,high
mediterranean,city_13,desktop_app,budget,promo_1,basil,none,Sat,high
mexican,city_8,web,returning,none,tomato,medium,Thu,mid
american,city_15,ios,student,promo_2,onion,extra_hot,Thu,mid
vietnamese,city_2,ios,returning,promo_4,garlic,medium,Mon,mid
american,city_8,web,budget,promo_3,garlic,hot,Mon,low
vietnamese,city_7,web,vip,promo_4,cilantro,medium,Tue,mid
american,city_13,web,returning,promo_6,tomato,hot,Sun,high
indian,city_10,desktop_app,family,promo_6,turmeric,hot,Mon,high
chinese,city_11,ios,returning,promo_7,garlic,hot,Thu,very_high
chinese,city_9,ios,student,promo_2,ginger,mild,Wed,mid
vietnamese,city_15,web,student,none,fish_sauce,mild,Fri,mid
mexican,city_3,desktop_app,vip,promo_6,lemon,medium,Wed,low
chinese,city_10,ios,budget,promo_5,sesame,medium,Fri,very_high
mexican,city_14,tablet,new,promo_4,onion,mild,Tue,mid
american,city_13,web,new,promo_3,lemon,extra_hot,Sun,mid
italian,city_3,tablet,vip,promo_8,yogurt,medium,Tue,mid
japanese,city_1,ios,returning,promo_2,sesame,none,Fri,mid
indian,city_6,ios,family,promo_6,onion,extra_hot,Wed,mid
indian,city_19,ios,new,promo_2,onion,hot,Sun,mid
american,city_8,android,returning,promo_8,garlic,mild,Tue,mid
japanese,city_11,web,new,none,ginger,mild,Sat,mid
mexican,city_1,ios,new,promo_5,lemon,mild,Fri,low
mexican,city_17,web,vip,promo_5,lemon,hot,Sun,mid
italian,city_9,web,budget,promo_6,lemon,mild,Thu,high
american,city_3,web,new,promo_2,garlic,mild,Tue,mid
chinese,city_12,ios,vip,promo_4,miso,medium,Fri,high
korean,city_18,web,vip,promo_6,sesame,hot,Mon,mid
american,city_17,web,family,promo_1,onion,mild,Tue,mid
american,city_18,web,student,promo_5,garlic,hot,Tue,high
italian,city_7,desktop_app,budget,none,tomato,medium,Tue,mid
chinese,city_12,android,returning,promo_3,sesame,extra_hot,Fri,mid
indian,city_1,web,student,promo_4,cumin,hot,Sat,high
vietnamese,city_10,android,family,promo_4,garlic,hot,Sat,mid
american,city_11,ios,budget,promo_1,lemon,hot,Tue,low
korean,city_14,web,new,promo_4,sesame,extra_hot,Fri,mid
american,city_15,ios,student,promo_8,garlic,extra_hot,Thu,high
chinese,city_7,ios,student,promo_6,soy,hot,Sat,mid
thai,city_7,android,new,promo_3,garlic,mild,Mon,low
chinese,city_9,android,student,promo_8,sesame,extra_hot,Tue,high
korean,city_7,android,budget,promo_3,garlic,none,Sat,high
mexican,city_3,android,budget,promo_4,cilantro,medium,Tue,high
italian,city_15,android,vip,promo_7,oregano,mild,Sun,mid
chinese,city_20,android,returning,promo_2,sesame,extra_hot,Thu,mid
thai,city_16,android,student,promo_1,garlic,hot,Thu,mid
mexican,city_18,ios,new,promo_4,chili,hot,Sat,low
mediterranean,city_8,web,family,promo_3,lemon,mild,Wed,mid
mediterranean,city_10,desktop_app,family,promo_3,tomato,mild,Thu,high
mediterranean,city_8,web,budget,promo_2,tomato,none,Mon,mid
vietnamese,city_18,android,student,promo_5,basil,medium,Sun,low
indian,city_7,tablet,vip,none,onion,hot,Sat,mid
japanese,city_10,ios,new,promo_6,ginger,medium,Sat,very_high
american,city_17,android,vip,promo_4,cheese,none,Sun,mid
indian,city_6,desktop_app,returning,promo_5,onion,extra_hot,Mon,mid
indian,city_14,web,new,promo_8,mint,hot,Sun,very_high
chinese,city_6,ios,new,promo_1,sesame,medium,Fri,mid
thai,city_19,android,returning,none,basil,mild,Sat,mid
chinese,city_18,ios,returning,promo_7,sesame,extra_hot,Wed,very_high
mediterranean,city_18,web,family,promo_7,oregano,mild,Sun,high
american,city_6,web,vip,promo_2,tomato,medium,Fri,low
indian,city_7,tablet,returning,promo_3,onion,medium,Sat,mid
thai,city_15,android,budget,promo_1,garlic,medium,Mon,low
mediterranean,city_5,android,new,promo_7,tomato,mild,Fri,mid
american,city_11,android,returning,promo_3,garlic,extra_hot,Sun,mid
american,city_18,web,returning,promo_1,lemon,hot,Sun,mid
vietnamese,city_4,web,vip,promo_8,lemon,mild,Sun,mid
american,city_19,android,new,promo_3,onion,mild,Sun,low
american,city_7,android,budget,promo_6,tomato,medium,Sun,low
italian,city_12,desktop_app,returning,none,oregano,none,Mon,mid
american,city_5,web,vip,promo_6,garlic,medium,Tue,mid
american,city_7,web,returning,promo_3,tomato,extra_hot,Thu,mid
italian,city_18,ios,vip,promo_8,oregano,mild,Tue,high
thai,city_14,ios,new,promo_6,basil,medium,Wed,low
mexican,city_5,tablet,family,promo_6,onion,medium,Mon,mid
thai,city_18,android,student,none,garlic,mild,Sun,low
korean,city_13,ios,budget,promo_7,sesame,mild,Sun,high
korean,city_10,android,budget,promo_8,garlic,none,Wed,mid
thai,city_7,web,budget,promo_1,lemon,medium,Fri,mid
japanese,city_2,web,family,none,miso,extra_hot,Wed,mid
vietnamese,city_9,android,student,promo_1,basil,mild,Fri,low
american,city_15,web,vip,promo_6,lemon,hot,Mon,mid
chinese,city_4,ios,returning,promo_1,ginger,mild,Thu,very_high
thai,city_13,android,family,promo_7,fish_sauce,medium,Thu,high
chinese,city_7,ios,student,promo_5,soy,none,Mon,mid
mexican,city_12,android,new,promo_2,cilantro,hot,Thu,mid
indian,city_17,android,student,promo_4,turmeric,hot,Sun,mid
thai,city_14,android,student,promo_8,lemon,hot,Thu,low
mexican,city_6,android,family,promo_7,onion,mild,Tue,mid
american,city_13,web,new,promo_5,tomato,extra_hot,Wed,mid
mediterranean,city_11,desktop_app,vip,promo_2,yogurt,medium,Sat,mid
thai,city_9,ios,returning,promo_8,fish_sauce,medium,Wed,mid
thai,city_2,web,new,promo_7,lemon,mild,Mon,mid
korean,city_6,ios,budget,promo_2,garlic,hot,Sun,mid
indian,city_8,android,student,promo_7,onion,medium,Wed,very_high
indian,city_3,android,vip,promo_5,mint,medium,Fri,high
indian,city_5,web,student,promo_2,onion,medium,Wed,high
american,city_7,android,budget,promo_7,garlic,extra_hot,Mon,low
chinese,city_18,ios,student,promo_7,ginger,extra_hot,Thu,very_high
korean,city_18,android,budget,promo_4,sesame,mild,Mon,mid
chinese,city_12,ios,student,promo_5,sesame,none,Tue,mid
japanese,city_8,android,family,none,miso,hot,Sat,high
mexican,city_12,android,family,promo_6,chili,medium,Fri,mid
indian,city_13,tablet,new,none,onion,hot,Thu,mid
italian,city_16,web,returning,promo_2,cheese,none,Tue,mid
chinese,city_17,web,family,promo_4,sesame,none,Sat,high
italian,city_15,web,returning,promo_7,oregano,none,Sun,mid
japanese,city_9,web,student,promo_2,sesame,extra_hot,Tue,mid
italian,city_13,desktop_app,family,promo_4,basil,none,Wed,high
vietnamese,city_16,ios,returning,none,basil,medium,Fri,mid
chinese,city_10,android,vip,promo_8,ginger,mild,Mon,mid
mexican,city_15,tablet,budget,promo_1,tomato,hot,Sat,low
korean,city_3,ios,returning,promo_3,ginger,mild,Sat,high
italian,city_11,web,new,promo_7,basil,mild,Tue,very_high
italian,city_4,android,family,promo_8,lemon,none,Tue,high
thai,city_15,web,budget,none,garlic,medium,Mon,low
mediterranean,city_10,web,returning,none,oregano,none,Sun,very_high
indian,city_1,ios,budget,promo_8,mint,hot,Mon,very_high
mediterranean,city_8,desktop_app,budget,promo_1,lemon,mild,Wed,mid
american,city_3,web,new,promo_8,garlic,hot,Sun,high
american,city_4,web,family,promo_5,cheese,hot,Tue,mid
mexican,city_6,desktop_app,family,promo_2,chili,mild,Tue,mid
mexican,city_17,android,student,promo_4,chili,medium,Tue,mid
vietnamese,city_10,web,new,promo_5,basil,medium,Wed,low
american,city_1,web,returning,promo_7,cheese,mild,Thu,low
indian,city_5,ios,budget,promo_3,yogurt,hot,Thu,high
mexican,city_13,ios,returning,none,tomato,medium,Mon,mid
indian,city_6,tablet,new,promo_4,onion,medium,Fri,mid
vietnamese,city_14,android,returning,promo_4,garlic,medium,Sat,mid
italian,city_12,android,new,promo_5,tomato,mild,Fri,mid
thai,city_8,ios,returning,promo_4,lemon,medium,Sat,low
american,city_19,web,returning,none,tomato,extra_hot,Tue,high
japanese,city_3,android,new,promo_1,sesame,extra_hot,Fri,high
thai,city_13,ios,vip,promo_7,garlic,medium,Sun,low
mexican,city_9,tablet,family,none,cilantro,mild,Tue,mid
thai,city_9,ios,student,promo_4,cilantro,hot,Tue,low
indian,city_13,android,family,promo_5,turmeric,hot,Sat,mid
mediterranean,city_4,desktop_app,vip,promo_5,yogurt,none,Sat,mid
thai,city_10,web,new,promo_2,lemon,medium,Fri,low
american,city_6,web,new,promo_8,tomato,mild,Sun,mid
thai,city_9,android,student,promo_4,cilantro,mild,Sun,mid
indian,city_14,tablet,returning,promo_7,yogurt,medium,Sat,high
american,city_18,ios,returning,promo_4,onion,extra_hot,Mon,mid
japanese,city_13,ios,new,none,ginger,mild,Sat,mid
vietnamese,city_13,ios,returning,promo_2,cilantro,medium,Thu,low
japanese,city_9,ios,family,promo_6,soy,medium,Mon,high
indian,city_16,tablet,student,promo_1,turmeric,medium,Thu,mid
american,city_12,ios,vip,promo_3,cheese,medium,Thu,mid
japanese,city_19,ios,new,none,sesame,extra_hot,Sat,mid
american,city_20,android,new,none,tomato,mild,Fri,mid
chinese,city_8,ios,new,promo_3,ginger,hot,Thu,very_high
korean,city_18,ios,budget,promo_8,ginger,medium,Mon,mid
chinese,city_17,web,returning,promo_7,miso,hot,Sun,high
japanese,city_6,ios,student,promo_1,ginger,none,Wed,mid
chinese,city_2,ios,new,promo_3,garlic,medium,Fri,very_high
thai,city_3,android,returning,promo_5,fish_sauce,medium,Fri,high
mediterranean,city_2,ios,new,promo_2,oregano,mild,Fri,very_high
mexican,city_5,ios,vip,promo_8,lemon,hot,Sat,low
japanese,city_15,ios,student,promo_3,soy,extra_hot,Thu,high
italian,city_14,ios,student,promo_5,lemon,mild,Mon,high
mediterranean,city_16,tablet,new,promo_2,tomato,mild,Sun,mid
thai,city_20,android,new,promo_6,lemon,hot,Tue,low
vietnamese,city_7,ios,new,promo_8,basil,medium,Fri,mid
mediterranean,city_13,desktop_app,family,promo_4,lemon,medium,Thu,mid
mediterranean,city_13,desktop_app,vip,promo_5,basil,mild,Thu,mid
chinese,city_5,android,returning,promo_3,sesame,mild,Sat,very_high
american,city_17,ios,student,promo_1,lemon,medium,Wed,low
chinese,city_11,web,vip,promo_3,garlic,extra_hot,Fri,high
mediterranean,city_10,web,new,promo_7,yogurt,mild,Wed,mid
indian,city_16,android,student,promo_2,turmeric,extra_hot,Sun,very_high
vietnamese,city_8,android,returning,promo_2,fish_sauce,hot,Wed,high
american,city_12,web,budget,none,onion,none,Fri,mid
italian,city_12,web,vip,promo_6,yogurt,medium,Fri,mid
thai,city_13,ios,new,promo_6,garlic,mild,Sat,low
japanese,city_17,ios,family,promo_3,garlic,extra_hot,Sat,high
chinese,city_4,web,budget,promo_1,sesame,none,Mon,mid
mexican,city_14,ios,student,none,cilantro,hot,Thu,mid
korean,city_6,ios,family,promo_7,soy,hot,Fri,very_high
korean,city_1,ios,family,promo_5,sesame,extra_hot,Mon,mid
indian,city_3,android,family,promo_6,yogurt,medium,Wed,mid
japanese,city_16,web,student,promo_8,miso,mild,Sun,mid
japanese,city_9,web,new,promo_5,garlic,extra_hot,Sat,mid
thai,city_13,ios,family,promo_6,lemon,hot,Sat,mid
american,city_3,ios,vip,promo_2,lemon,hot,Wed,high
korean,city_7,ios,student,promo_1,miso,mild,Wed,very_high
